text,n,tweet_url
"While we are doing all we can to support the wellbeing of our young people during the school closures, we must not forget our teachers. From financial grants to mental health support, @EdSupportUK advises : https://t.co/ceGnEWzkIH #schoolclosureuk #mentalhealth",3,https://twitter.com/HeadteacherNews/status/1258289832209588224
Survey of parents of children attending special schools in Northern Ireland in relation to their child's learning during the coronavirus pandemic (COVID-19) https://t.co/73C6RUTeQK,3,
"@tes @BorisJohnson Any tRuth in this 

https://t.co/YFwoHG7tUW",3,https://twitter.com/katkin2/status/1255904814409617408
"Government must lead on reopening of UK schools after lockdown, says union boss https://t.co/Wih9wiQVxN",3,https://twitter.com/guardian/status/1256208469721571329
Teachers: why we won't be rushed back to school https://t.co/hkIG8gAzwY #coronavirus #COVID19 #schoolsreopening #NEU,3,https://twitter.com/counterfireorg/status/1258322014496083972
Australia coronavirus live: Sydney school closed after student tests positive as death toll hits 95 – latest updates https://t.co/ttMTAznNXP,3,https://twitter.com/guardianworld/status/1257063397226471425
Suffolk schools helping pupils stay active during Coronavirus lock down: https://t.co/PMobWjqUoc #KeepMovingSuffolk https://t.co/LMn8neLydT,3,https://twitter.com/suffolkcc/status/1257263439015301120
Ten trade unions representing around one million teachers across the UK and Ireland have written a joint letter to education ministers urging “significant caution in any consideration of re-opening schools”: https://t.co/vO1WRG568h @NEUnion @NASUWT @PatrickR_NASUWT #coronavirusuk,3,https://twitter.com/HeadteacherNews/status/1258285064825290753
"So interesting. Would love to see teachers and schools able to be more community focused rather than overly concerned with bureaucracy, endless policies and testing. It could be a lasting legacy from this nightmare. https://t.co/34Bt8YrX6L",3,https://twitter.com/1chriswebber/status/1257637590313906176
"Suffolk schools helping pupils stay active during Coronavirus lockdown - https://t.co/X5KUEncRRb

#KeepMovingSuffolk

@SchoolsChoice @SuffolkPESN @WHPrimary @OakRed230
@NorthSuffolkSG @CllrMaryEvans @ActiveLearningT https://t.co/Y0kFcRtmJ2",3,https://twitter.com/Most_Active/status/1257571705997967360
"BBC News - Coronavirus: Families still waiting for free school meal vouchers https://t.co/0j4zZ4BYkq 
Many schools are struggling to help families to access the system that should provide a means to feed their children - 4 weeks after its introduction. #notgoodenough",3,https://twitter.com/GailHopper13/status/1255973528291115009
"Schools in Wales could reopen in June, First Minister says 
https://t.co/s7X0fXVd7I https://t.co/USSAXCieP7",3,https://twitter.com/DailyMirror/status/1256966719362514946
"Andrew Neil's tweet true. But it invites everyone down a rabbit hole.

It's a deflection.

Greece closed schools, universities and banned large social gatherings in days, and consequently has one of the lowest death rates in the EU.

https://t.co/5YWw99nqk2 https://t.co/3yOfTDw94c",3,https://twitter.com/Big_Headers/status/1257662519604400128
‘Across our 14 primary schools we have lost dearly loved relatives and friends’ - why academy trust boss believes schools should remain closed for now https://t.co/BQPdovNGXX,3,https://twitter.com/EADT24/status/1257260940921155586
"Sweden Bucked Conventional Wisdom, and Other Countries Are Following. No lockdown, no shuttered businesses or elementary schools, no stay-at-home. And no disaster, either. https://t.co/V2d3nEBBT7",3,https://twitter.com/RoyEacups/status/1257791169771208710
"Fully reopening primary schools in Scotland would ""most likely"" see the NHS overwhelmed by coronavirus within two months, Nicola Sturgeon has warned. https://t.co/71ZRAUf9wc",3,https://twitter.com/bbcdebatenight/status/1258152386138460162
"@dentonj87 @teachwellall @bbcTeaching https://t.co/C306BLbAYu
Rate of transmission R ... up from 0.6 to 0.9... near the crucial 1...",3,https://twitter.com/StRonansPS1/status/1256500472770441217
Headteachers warn of string of obstacles to reopening schools ❎https://t.co/nb5TEOembM by @standardnews,3,https://twitter.com/Eduspot_UK/status/1257948250285449218
"🏆 | Dame Elizabeth Fradd, High Sheriff of Nottinghamshire, recorded this message to all the children helping to combat coronavirus by doing the right thing, for the #ThankOurChildren campaign.

Find out more, or download a certificate for your child ⬇️
https://t.co/sG38M2tsvH https://t.co/xXIyDCFww4",3,https://twitter.com/NottsCC/status/1256554205550182400
Ten trade unions representing around one million teachers across the UK and Ireland have written a joint letter to education ministers urging “significant caution in any consideration of re-opening schools”: https://t.co/MIntjOIMQM @NEUnion @NASUWT @PatrickR_NASUWT #coronavirusuk,3,https://twitter.com/SecEd_Education/status/1258289713225650177
"The #lockdown lottery: thousands of children are logging out of home #education.

But is hapless John Swinney, in thrall to defeatist unions, really the minister to guide us out of the crisis? #Covid-19 #coronavirus #SNP #schools 

Read more here: https://t.co/e2JYmhZHZR https://t.co/OimywDF7Dx",3,https://twitter.com/GrahamGGrant/status/1257785910114037770
Headteachers warn staff shortages and social distancing challenges will make it hard to reopen schools https://t.co/IRf0XY4vfU,3,https://twitter.com/standardnews/status/1257808964055597057
"🔴 England's deputy Chief Medical Officer, Jonathan Van-Tam outlines the five crucial tests that the country needs to meet before #lockdown is lifted

All the latest👇

https://t.co/BDOMlhPfkj https://t.co/cuPUj9czCH",3,https://twitter.com/Telegraph/status/1257346634800906246
"Getting kids back to school isn't just for parents. For Britain, school closures compound pre-existing problems within the education system. https://t.co/KVjKRDD78M via @bopinion",3,https://twitter.com/ThereseRaphael1/status/1256133538057015296
A friend just told me that there are massive riots in France - I just checked it out he's right at least as far as Paris outskirts are concerned. Why has our broadcast media not told us about this? https://t.co/KsrRVHqiCX,3,
"Experts are still trying to understand the transmission rate among children #Coronavirus #coronavirusuk #CoronavirusLockdownUK #COVID19 #Covid19UK #Covid_19
https://t.co/sBIfHV3Cad",3,https://twitter.com/northwaleslive/status/1256502185153581061
"Germany 🇩🇪 

▪️Reopening small businesses next week and schools on May 4.

The reason?

▪️Germany has a mass #Coronavirus testing and tracing programme and the infected are isolated at an early stage. They now plan to roll out 4.5 million tests a week.

https://t.co/cR7GKqd1H7",3,
"Scientists confirm what @NEUnion has been saying: it’s not yet safe to open schools.

Re-opening should be phased, with priority based on children’s welfare, not on proximity to exams.

https://t.co/S7xfp7gIHY",3,https://twitter.com/mcash/status/1255906027410731008
"Emmanuel Macron ploughs ahead with controversial plan to reopen schools despite warnings
https://t.co/caa9QQ87cP https://t.co/nD6OxWnyT6",3,https://twitter.com/Daily_Express/status/1258013897623289856
"Exclusive: Exam group @Cam_Assessment advises @educationgovuk that years 10, 12 and five should be prioritised when schools start to return https://t.co/o8GAffirkV",3,https://twitter.com/tes/status/1258068538541117440
"According to @businessinsider, coronavirus lockdown measures have partially or fully closed schools for over 90% of the world's student population across 186 countries and territories.

For those countries where they have reopened, the images of life at school are quite striking.",3,https://twitter.com/Tom_Richmond/status/1257561840583872512
"Schools forced to partially close owing to the #coronavirus crisis are using more than 50 different online learning platforms to help keep pupils on track, @Tes research shows #edtech
https://t.co/3ZOTUM1Tve",3,https://twitter.com/tes/status/1257373184392863744
"Social workers in England braced for surge in referrals of vulnerable children when schools re-open, due to abuse going unnoticed during lockdown. Sure to apply here too. Got a concern? Say something.  https://t.co/eInIuOtulu 
#KeepKidsSafeC19 #Covid19
https://t.co/sbXlqbQ2ej",3,https://twitter.com/childprotectsco/status/1258095995394691072
Thank you to @Morrisons for helping our Star Family Hub @ThornburyPLA provide support to vulnerable people in their local community. ThornburyPLA is one of our 28 schools working to help local communities as part of our Star Coronavirus Appeal. #StarAppeal #WeAreStar https://t.co/O3zyGjUr0x,3,https://twitter.com/StarAcademies/status/1255905546412134402
The @NEUnion have set five tests for the government before schools can reopen safely https://t.co/bSd1HkvhGM me via @tes,2,https://twitter.com/CathImogenLough/status/1256237277480697860
"As schools continue to work remotely, teachers may be worried about possible security risks associated with this. Our partners @SWGfL_Official have written this  article about cyber security during Coronavirus. https://t.co/GE9YHCEBfw https://t.co/rS7K8AwwiZ",2,https://twitter.com/UK_SIC/status/1257339212963119104
Sensible Britons who like life remain strongly opposed to lifting coronavirus lockdown https://t.co/kqB0mrx6kR,2,https://twitter.com/nuffniceness/status/1257039302611152896
"This report on viral transmission is based on a (currently) very flawed study (unpublished but online)

https://t.co/ZCmvMiX66m

I will explain why.

Firstly it did not report the population sampled for testing - if they are all unwell, very different to population screening

3/6",2,https://twitter.com/apsmunro/status/1255897673984610305
"This is what globo-Bojo, the arch globalist has been up to today. Discussing the new world order tyranny with his chums at the EU and the UN. Keep voting Tory!

Coronavirus latest: World leaders pledge billions for global effort to tackle Covid-19

 https://t.co/fgUuwjdaCv",2,https://twitter.com/EternalEnglish/status/1257314590460805123
"Take a look at our interview with childhood bereavement charity, @winstonswish on how school leaders can support pupils who are bereaved or facing bereavement due to the coronavirus pandemic - 

https://t.co/H5IuMzO67u

#schools #education #schoolsupport #bereavement https://t.co/tdtZ4aRxWK",2,https://twitter.com/_theschoolbus/status/1257987269409062912
"Scotland's First Minister warns of second wave if schools reopen now
https://t.co/qIi4qHAiqC",2,https://twitter.com/MENnewsdesk/status/1257653156470718467
"As we look ahead to the start of a new week, are you starting to think about next steps in terms of a recovery phase?

Don't miss our new Coronavirus Recovery Phase Toolkit where you can access a number of resources completely free of charge!👍

https://t.co/mVefste2Zh

#schools https://t.co/ToKn9F06q4",2,https://twitter.com/_theschoolbus/status/1256901472190636034
